266	1	2	20	2	12	27	4	3	1	1	4	11	86	79	9	1.43	8.42	25.6	77	-999	2440
267	2	2	20	2	12	32	4	3	1	1	4	11	126	114	9	1.25	6.41	20.8	66.5	-999	2320
268	2	2	20	3	19	28	6	3	1	1	4	11	94	86	9	1.22	6.97	26	68.5	-999	2470
269	1	2	20	3	19	27	6	3	1	1	4	11	86	79	9	1.02	6.29	22.4	70	-999	2360
270	1	2	20	3	19	25	6	3	1	1	4	11	70	65	9	1.37	7.38	23.4	76	2240	-999
271	1	2	20	3	19	27	6	3	1	1	4	11	86	79	9	1.34	8.04	29.4	66	-999	2540
272	2	2	20	3	19	26	6	3	1	1	4	11	78	72	9	1.24	6.85	27.4	69.5	2320	-999
273	2	2	20	3	19	28	6	3	1	1	4	11	94	86	9	1.19	6.97	24.6	66	-999	2390
274	1	2	20	3	19	25	6	3	1	1	4	11	70	65	9	1.34	7.49	24.6	75.5	2420	-999
275	1	2	20	3	19	25	6	3	1	1	4	11	70	65	9	1.38	7.85	24	71	2270	-999
276	1	2	20	3	19	27	6	3	1	1	4	11	86	79	9	1.46	8.2	26	72	-999	2350
277	2	2	20	3	18	29	5	3	1	1	4	11	102	93	9	1.02	7.54	22.8	65	2120	-999
278	1	2	20	3	18	30	5	3	1	1	4	11	110	100	9	1.06	7.33	24.8	63.5	2220	-999
279	1	2	20	3	18	27	5	3	1	1	4	11	86	79	9	1.24	7.07	23.6	69	-999	1940
280	1	2	20	3	18	30	5	3	1	1	4	11	110	100	9	1.26	8.55	23.6	64	2060	-999
281	1	2	20	3	18	30	5	3	1	1	4	11	110	100	9	1.4	8.12	24.6	72	2220	-999
282	1	2	20	3	18	27	5	3	1	1	4	11	86	79	9	1.34	8.29	25.8	71	-999	2260
283	1	2	20	3	18	27	5	3	1	1	4	11	86	79	9	1.57	9.37	27.4	74	-999	2360
284	2	2	20	3	18	28	5	3	1	1	4	11	94	86	9	1.56	8.36	23.4	61	-999	2400
285	1	2	20	3	18	27	5	3	1	1	4	11	86	79	9	1.51	8.7	29.6	74	-999	2230
286	1	2	20	1	13	31	9	4	1	1	4	11	118	107	9	1.49	6.93	18.8	55	-999	2040
287	2	2	20	1	15	32	8	4	1	1	4	11	126	114	9	0.79	5.54	19.8	63	-999	2310
288	1	2	20	1	15	30	8	4	1	1	4	11	110	100	9	1.51	7.12	23	73	2070	-999
289	1	2	20	1	15	30	8	4	1	1	4	11	110	100	9	1.15	5.62	22.4	72.5	2190	-999
290	1	2	20	1	15	30	8	4	1	1	4	11	110	100	9	1.25	6.67	22.2	64	1960	-999
291	2	2	20	1	15	29	8	4	1	1	4	11	102	93	9	1.49	6.3	26.2	76.5	2260	-999
292	1	2	20	1	15	31	8	4	1	1	4	11	118	107	9	1.49	6.57	19.8	63	-999	2060
293	2	2	20	1	15	32	8	4	1	1	4	11	126	114	9	1.41	7.04	19	61	-999	2130
294	2	2	20	1	15	32	8	4	1	1	4	11	126	114	9	1.14	6.99	21.6	67.5	-999	2370
295	2	2	20	1	15	32	8	4	1	1	4	11	126	114	9	1.15	5.95	21.8	66.5	-999	2490
301	2	2	21	4	18	37	11	5	2	2	5	19	163	145	16	1.2	7.32	20.2	59.5	-999	2090
302	2	2	21	4	18	34	11	5	2	2	5	19	141	127	16	1.51	7.85	25.2	78.5	-999	2590
303	2	2	21	4	18	37	11	5	2	2	5	19	163	145	16	1.39	7.19	23	69	-999	2560
304	2	2	21	4	18	37	11	5	2	2	5	19	163	145	16	1.32	7.81	24	71.5	-999	2480
305	1	2	21	4	18	33	11	5	2	2	5	19	134	121	16	1.61	7.95	25.8	76	-999	2520
306	2	2	21	4	18	36	11	5	2	2	5	19	156	139	16	1.59	7.91	24.6	72	2500	-999
307	1	2	21	4	18	40	11	5	2	2	5	19	184	163	16	1.37	8.02	23	66	2490	-999
308	2	2	21	4	18	36	11	5	2	2	5	19	156	139	16	1.25	7.64	24.8	67	2240	-999
309	2	2	21	4	18	36	11	5	2	2	5	19	156	139	16	1.52	7.59	26	76.5	2600	-999
310	1	2	21	4	11	38	13	6	2	2	5	19	170	151	16	1.84	10.54	24.6	73	-999	2470
311	1	2	21	4	11	35	13	6	2	2	5	19	148	133	16	2.11	9.39	26.4	86.5	2720	-999
312	1	2	21	4	11	33	13	6	2	2	5	19	134	121	16	1.85	10.52	24.6	67	-999	2170
314	1	2	21	4	11	35	13	6	2	2	5	19	148	133	16	1.32	9.08	24.2	66	2040	-999
315	1	2	21	4	11	33	13	6	2	2	5	19	134	121	16	2.2	10.45	25.8	78.5	-999	2400
316	1	2	21	4	16	35	12	6	2	2	5	19	148	133	16	1.59	8.78	22.2	70	2290	-999
317	2	2	21	4	16	36	12	6	2	2	5	19	156	139	16	1.43	8.32	22.4	75.5	2480	-999
318	1	2	21	4	16	35	12	6	2	2	5	19	148	133	16	1.69	8.69	24	75	2530	-999
319	1	2	21	4	16	35	12	6	2	2	5	19	148	133	16	1.87	8.67	24.8	79.5	2630	-999
320	2	2	21	4	16	36	12	6	2	2	5	19	156	139	16	1.66	8.55	23.8	67	2560	-999
321	2	2	21	2	20	34	15	7	2	2	5	19	141	127	16	2.16	9.5	31.8	81.5	-999	2420
322	2	2	21	2	20	34	15	7	2	2	5	19	141	127	16	1.41	6.86	21.4	71	-999	2140
323	1	2	21	2	19	40	14	7	2	2	5	19	184	163	16	1.34	7.59	20.6	68	2920	-999
324	1	2	21	2	19	33	14	7	2	2	5	19	134	121	16	1.12	7.62	22	67	-999	2580
325	2	2	21	2	19	39	14	7	2	2	5	19	178	157	16	1.39	6.07	21.4	69.5	2390	-999
326	2	2	21	2	19	34	14	7	2	2	5	19	141	127	16	1.15	6.61	23	72.5	-999	2610
327	1	2	21	2	19	33	14	7	2	2	5	19	134	121	16	1.6	7.29	23.8	71.5	-999	2540
330	1	2	21	2	20	33	15	7	2	2	5	19	134	121	16	2.03	9.62	24.6	75.5	-999	2170
331	1	2	21	2	20	35	15	7	2	2	5	19	148	133	16	1.7	8.76	21	57	2070	-999
332	2	2	21	2	20	39	15	7	2	2	5	19	178	157	16	1.01	6.39	20.2	62	2120	-999
333	1	2	21	2	20	33	15	7	2	2	5	19	134	121	16	2.1	9.76	24.8	69	-999	2310
334	2	2	21	2	20	36	15	7	2	2	5	19	156	139	16	2.11	7.87	22.6	67	2030	-999
335	2	2	21	1	9	37	16	8	2	2	5	19	163	145	16	1.68	7.03	26.4	77.5	-999	2880
336	1	2	21	1	9	38	16	8	2	2	5	19	170	151	16	1.86	7.4	21.6	69	-999	2490
337	2	2	21	1	9	39	16	8	2	2	5	19	178	157	16	1.42	6.65	21.2	71.5	2610	-999
338	1	2	21	1	9	40	16	8	2	2	5	19	184	163	16	1.68	6.07	18.4	57	1910	-999
339	2	2	21	1	9	39	16	8	2	2	5	19	178	157	16	1.46	6.21	19.2	64	2110	-999
340	2	2	21	1	15	37	18	8	2	2	5	19	163	145	16	1.43	7.52	20.2	69	-999	2110
341	1	2	21	1	15	40	18	8	2	2	5	19	184	163	16	1.41	6.32	20.6	57.5	1940	-999
342	2	2	21	1	15	37	18	8	2	2	5	19	163	145	16	1.14	6.93	21	62.5	-999	2320
343	2	2	21	1	15	39	18	8	2	2	5	19	178	157	16	1.32	7.2	19.2	58	2170	-999
344	1	2	21	1	15	38	18	8	2	2	5	19	170	151	16	1.4	7.82	21.4	64.5	-999	2370
345	2	2	21	1	15	39	18	8	2	2	5	19	178	157	16	1.33	7.36	18.6	60	2140	-999
346	1	2	21	1	15	38	18	8	2	2	5	19	170	151	16	1.1	6.05	21.6	68	-999	2350
347	1	2	21	4	22	40	17	8	2	2	5	19	184	163	16	1.27	7.04	18.6	54	1780	-999
348	1	2	21	4	22	33	17	8	2	2	5	19	134	121	16	1.48	8.67	24	74	-999	2440
349	2	2	21	4	22	34	17	8	2	2	5	19	141	127	16	1.62	9.94	26	72.5	-999	2410
350	2	2	21	4	22	36	17	8	2	2	5	19	156	139	16	1.34	8.9	22.4	68.5	2310	-999
351	2	2	21	4	22	34	17	8	2	2	5	19	141	127	16	1.39	8.71	24	74.5	-999	2460
352	1	2	21	1	16	38	10	9	2	2	5	19	170	151	16	1.86	7.45	24.8	75	-999	2390
353	1	2	21	1	16	33	10	9	2	2	5	19	134	121	16	1.82	7.37	24.4	70.5	-999	2290
354	2	2	21	1	16	34	10	9	2	2	5	19	141	127	16	1.62	7.32	23.2	74	-999	2390
355	1	2	21	1	16	35	10	9	2	2	5	19	148	133	16	1.26	6.97	22.2	68.5	2180	-999
356	1	2	21	1	16	40	10	9	2	2	5	19	184	163	16	1.47	6.52	18.2	59	1950	-999
357	2	2	21	1	16	34	10	9	2	2	5	19	141	127	16	1.69	7.01	23.6	70.5	-999	2370
358	2	2	21	1	16	39	10	9	2	2	5	19	178	157	16	1.53	6.6	18.6	63.5	2010	-999
359	1	2	21	1	16	35	10	9	2	2	5	19	148	133	16	1.57	8.1	25.4	74	2210	-999
360	1	2	21	1	14	38	19	9	2	2	5	19	170	151	16	1.61	7.84	23.2	72	-999	2810
361	2	2	21	1	14	39	19	9	2	2	5	19	178	157	16	1.23	5.96	18.4	58.5	2380	-999
362	1	2	21	1	14	40	19	9	2	2	5	19	184	163	16	1.5	7.69	20.8	58.5	2100	-999
363	1	2	21	1	14	40	19	9	2	2	5	19	184	163	16	1.57	6.36	20.6	65	2540	-999
364	2	2	21	1	14	37	19	9	2	2	5	19	163	145	16	1.6	5.92	20	77.5	-999	2760
365	2	2	21	1	14	37	19	9	2	2	5	19	163	145	16	1.28	6.92	22.8	70	-999	2520
382	2	2	25	1	9	18	20	10	3	3	3	4	26	23	3	1.23	8.78	27	66	2100	-999
384	2	2	25	4	17	22	21	11	3	3	3	4	52	47	3	1.5	9.26	24.2	79.5	2490	-999
385	1	2	25	4	17	21	21	11	3	3	3	4	46	41	3	1.58	9.15	26.6	72	2340	-999
386	2	2	25	4	17	22	21	11	3	3	3	4	52	47	3	1.57	8.45	26.8	81.5	2340	-999
387	2	2	25	4	17	24	21	11	3	3	3	4	64	59	3	1.46	8.57	20.8	73	-999	2540
388	2	2	25	4	17	22	21	11	3	3	3	4	52	47	3	1.52	8.69	25.2	78.5	2340	-999
389	1	2	25	4	17	23	21	11	3	3	3	4	58	53	3	1.37	6.13	20.6	62.5	-999	2350
390	2	2	25	4	17	22	21	11	3	3	3	4	52	47	3	1.34	8.27	23.2	74	2450	-999
391	1	2	25	4	17	23	21	11	3	3	3	4	58	53	3	1.5	8.37	18.2	68	-999	2240
392	1	2	25	4	17	21	21	11	3	3	3	4	46	41	3	1.47	8.86	24.4	72.5	2230	-999
393	2	2	25	4	17	22	21	11	3	3	3	4	52	47	3	1.36	9.06	23.8	80	2810	-999
394	2	2	25	8	20	20	22	12	3	3	3	4	39	35	3	1.21	5.17	21	69	-999	1830
395	2	2	25	8	20	24	22	12	3	3	3	4	64	59	3	0.92	6.04	18	56	-999	1560
396	1	2	25	8	20	19	22	12	3	3	3	4	32	29	3	1.18	6.24	23	78.5	-999	2200
397	1	2	25	8	20	21	22	12	3	3	3	4	46	41	3	0.75	6.78	21.2	57.5	2190	-999
398	1	2	25	8	20	19	22	12	3	3	3	4	32	29	3	1.09	6.17	22	80	-999	2560
399	1	2	25	8	20	19	22	12	3	3	3	4	32	29	3	1.02	6.34	24	77.5	-999	2420
400	1	2	25	8	20	19	22	12	3	3	3	4	32	29	3	1.36	6.95	20	64.5	-999	2370
401	1	2	25	8	20	19	22	12	3	3	3	4	32	29	3	1.23	7.6	26	78.5	-999	2650
402	2	2	25	8	20	20	22	12	3	3	3	4	39	35	3	1.4	8.95	25	66	-999	2430
403	2	2	25	8	20	20	22	12	3	3	3	4	39	35	3	1.52	7.53	25	72	-999	1870
404	1	2	25	8	20	19	22	12	3	3	3	4	32	29	3	1.32	8.95	26	80	-999	2510
405	1	2	25	2	14	21	23	13	3	3	3	4	46	41	3	1.63	8.53	20.6	68	2340	-999
406	2	2	25	2	14	24	23	13	3	3	3	4	64	59	3	1.29	6.39	19	65	-999	2090
407	1	2	25	2	14	21	23	13	3	3	3	4	46	41	3	1.51	7.6	19.4	58	1770	-999
408	2	2	25	2	14	22	23	13	3	3	3	4	52	47	3	1.38	7.78	21.8	71.5	2220	-999
409	1	2	25	2	14	23	23	13	3	3	3	4	58	53	3	1.54	7.75	18.8	56.5	-999	1980
410	1	2	25	2	14	23	23	13	3	3	3	4	58	53	3	1.3	6.51	17.8	62	-999	2280
411	1	2	25	2	14	23	23	13	3	3	3	4	58	53	3	0.99	5.48	15.6	64.5	-999	2180
412	2	2	25	2	14	24	23	13	3	3	3	4	64	59	3	1.61	8.19	20.2	74	-999	2620
413	2	2	25	1	12	24	25	13	3	3	3	4	64	59	3	1.04	7.1	17	60	-999	1990
414	2	2	25	1	12	18	25	13	3	3	3	4	26	23	3	1.25	7.77	21	69	2300	-999
415	1	2	25	1	12	17	25	13	3	3	3	4	20	17	3	1.36	7.71	21	74	2500	-999
416	1	2	25	1	12	17	25	13	3	3	3	4	20	17	3	1.16	7.99	21	67	2330	-999
417	2	2	25	1	12	18	25	13	3	3	3	4	26	23	3	1.17	8.23	21	64	2140	-999
418	2	2	25	1	12	18	25	13	3	3	3	4	26	23	3	1.3	7.52	22	65	2060	-999
419	1	2	25	1	12	17	25	13	3	3	3	4	20	17	3	1.16	7.1	22.4	67.5	2220	-999
420	2	2	25	1	12	18	25	13	3	3	3	4	26	23	3	1.08	7.3	21	64	2370	-999
421	1	2	25	1	12	17	25	13	3	3	3	4	20	17	3	1.4	6.83	21	66	2200	-999
422	2	2	25	1	12	24	25	13	3	3	3	4	64	59	3	1.47	7.2	19	67	-999	2490
423	2	2	25	2	14	22	23	13	3	3	3	4	52	47	3	1.63	8.98	24.6	75.5	2280	-999
424	2	2	25	3	14	20	24	13	3	3	3	4	39	35	3	1.26	6.79	21	74.5	-999	2580
425	2	2	25	3	14	20	24	13	3	3	3	4	39	35	3	1.27	7.52	24	71	-999	2130
426	2	2	25	3	14	22	24	13	3	3	3	4	52	47	3	1.72	8.69	29.2	78.5	2610	-999
427	1	2	25	3	14	19	24	13	3	3	3	4	32	29	3	1.57	8.38	28	85.5	-999	2750
428	2	2	25	3	14	22	24	13	3	3	3	4	52	47	3	1.66	8.66	24.4	69	2480	-999
429	1	2	25	3	14	21	24	13	3	3	3	4	46	41	3	1.22	5.28	22.6	75	2620	-999
430	1	2	25	3	14	21	24	13	3	3	3	4	46	41	3	1.56	8.59	26	75.5	2360	-999
432	2	2	25	3	14	20	24	13	3	3	3	4	39	35	3	1.77	7.72	28	81.5	-999	2920
433	1	2	25	3	14	19	24	13	3	3	3	4	32	29	3	1.5	7.14	25	77.5	-999	2530
434	1	2	25	1	13	17	26	14	3	3	3	4	20	17	3	1.53	4.6	20	69	2550	-999
435	2	2	25	2	14	24	27	15	3	3	3	4	64	59	3	1.33	6.75	18	66.5	-999	2520
437	1	2	25	2	14	21	27	15	3	3	3	4	46	41	3	2.07	7.54	24.6	74	2340	-999
438	2	2	25	2	14	18	27	15	3	3	3	4	26	23	3	1.63	7.29	20	66	2410	-999
439	2	2	25	2	14	24	27	15	3	3	3	4	64	59	3	2	9.59	20.8	65	-999	1890
440	2	2	25	2	14	18	27	15	3	3	3	4	26	23	3	1.6	7.24	20	68	2310	-999
441	2	2	25	2	14	22	27	15	3	3	3	4	52	47	3	1.74	8.25	23.2	66	2320	-999
442	1	2	25	2	14	21	27	15	3	3	3	4	46	41	3	1.76	7.98	19.8	68.5	2150	-999
445	2	2	25	1	12	18	28	11	3	3	3	4	26	23	3	1.35	7.69	20	70	2110	-999
446	1	2	25	1	12	17	28	11	3	3	3	4	20	17	3	1.38	8.19	24	71	2320	-999
447	1	2	25	1	12	23	28	11	3	3	3	4	58	53	3	1.32	7.31	17	55.5	-999	1820
448	1	2	25	1	12	17	28	11	3	3	3	4	20	17	3	1.43	5.34	19.6	61	1690	-999
449	1	2	25	1	12	17	28	11	3	3	3	4	20	17	3	1.47	7.9	21.6	67	1950	-999
450	1	2	25	4	17	23	21	11	3	3	3	4	58	53	3	0.66	4.64	14	51	-999	2070
451	1	2	25	1	12	23	28	11	3	3	3	4	58	53	3	1.17	6.69	18.4	54	-999	1700
452	2	2	25	1	12	18	28	11	3	3	3	4	26	23	3	1.37	8.58	20	56	1770	-999
453	1	2	25	1	12	17	28	11	3	3	3	4	20	17	3	1.17	6.53	20	70	2020	-999
454	2	2	25	3	17	24	29	16	3	3	3	4	64	59	3	1.54	6.66	19.6	64.5	-999	2300
455	2	2	25	3	17	24	29	16	3	3	3	4	64	59	3	1.49	6.25	20.4	66.5	-999	2270
456	1	2	25	3	17	19	29	16	3	3	3	4	32	29	3	1.38	5.84	20	70.5	-999	2400
457	2	2	25	3	17	20	29	16	3	3	3	4	39	35	3	1.5	6.65	20	65.5	-999	2040
458	1	2	25	3	17	21	29	16	3	3	3	4	46	41	3	1.66	8.01	19	59	2340	-999
459	1	2	25	3	17	19	29	16	3	3	3	4	32	29	3	1.48	7.67	20	66	-999	2020
460	2	2	25	3	17	20	29	16	3	3	3	4	39	35	3	1.53	6.97	22	82	-999	2540
461	1	2	25	3	17	23	29	16	3	3	3	4	58	53	3	1.43	5.89	17.2	57.5	-999	2200
464	2	2	26	1	17	27	30	17	4	4	4	12	87	80	10	0.96	6.31	20.4	64	2100	-999
465	1	2	26	1	17	27	30	17	4	4	4	12	87	80	10	1.16	6.59	21.4	65.5	2160	-999
466	1	2	26	1	17	26	30	17	4	4	4	12	79	73	10	1.19	7.14	25.4	74.5	-999	2440
467	2	2	26	1	17	25	30	17	4	4	4	12	71	66	10	1.01	8.24	26.4	69	-999	2360
468	2	2	26	1	17	26	30	17	4	4	4	12	79	73	10	1.47	9.49	30.8	81	-999	2620
469	1	2	26	1	17	25	30	17	4	4	4	12	71	66	10	1.12	6.83	23.6	72	-999	2470
470	1	2	26	1	17	31	30	17	4	4	4	12	119	108	10	1.08	5.98	16.2	53	2240	-999
471	2	2	26	1	17	26	30	17	4	4	4	12	79	73	10	1.01	8.22	23	65.5	-999	2570
472	1	2	26	1	17	26	30	17	4	4	4	12	79	73	10	0.98	5.88	21.6	61	-999	2110
476	2	2	26	4	19	32	31	18	4	4	4	12	127	115	10	0.89	8.23	20.4	57.5	1850	-999
477	1	2	26	4	19	25	31	18	4	4	4	12	71	66	10	1.36	8.86	25	72	-999	2170
478	2	2	26	4	19	29	31	18	4	4	4	12	103	94	10	0.89	8.06	20	59.5	-999	1940
479	2	2	26	4	19	25	31	18	4	4	4	12	71	66	10	1.48	8.23	25.8	76	-999	2760
480	1	2	26	4	19	28	31	18	4	4	4	12	95	87	10	1.2	7.43	22.4	69	2160	-999
481	2	2	26	4	19	30	31	18	4	4	4	12	111	101	10	1.29	9.59	21.4	57	-999	2000
482	2	2	26	4	19	27	31	18	4	4	4	12	87	80	10	1.29	9.29	25	69	2060	-999
483	1	2	26	4	19	32	31	18	4	4	4	12	127	115	10	0.74	6.75	18.8	59	1880	-999
484	1	2	26	4	19	25	31	18	4	4	4	12	71	66	10	0.97	8.08	23.4	67.5	-999	1970
485	1	2	26	4	18	27	32	19	4	4	4	12	87	80	10	1.27	8.79	22	71	2640	-999
486	2	2	26	4	18	29	32	19	4	4	4	12	103	94	10	1.51	8.31	21	72	-999	2370
487	1	2	26	4	18	31	32	19	4	4	4	12	119	108	10	1.12	7.21	20.2	65	2130	-999
488	1	2	26	4	18	29	32	19	4	4	4	12	103	94	10	1.27	7.11	22.2	76	-999	2030
489	1	2	26	4	18	27	32	19	4	4	4	12	87	80	10	1.2	7.46	23.8	82.5	2730	-999
490	2	2	26	4	18	30	32	19	4	4	4	12	111	101	10	1.01	6.74	21.8	65	-999	2460
491	1	2	26	4	18	27	32	19	4	4	4	12	87	80	10	1.32	7.71	19.2	68.5	2540	-999
492	2	2	26	4	18	29	32	19	4	4	4	12	103	94	10	1.59	8.76	26.4	78	-999	2510
493	2	2	26	2	15	27	33	19	4	4	4	12	87	80	10	1.65	8.02	20.6	60.5	2110	-999
494	2	2	26	2	15	28	33	19	4	4	4	12	95	87	10	1.05	8.31	21.2	61	2100	-999
495	1	2	26	2	15	26	33	19	4	4	4	12	79	73	10	0.99	7.06	23.4	65	-999	2420
496	2	2	26	2	15	28	33	19	4	4	4	12	95	87	10	1.02	6.44	20.2	61	2040	-999
497	2	2	26	2	15	25	33	19	4	4	4	12	71	66	10	1.27	8.66	28	74	-999	2680
499	2	2	26	2	15	25	33	19	4	4	4	12	71	66	10	0.83	7.25	23.2	68.5	-999	2470
500	1	2	26	2	15	25	33	19	4	4	4	12	71	66	10	1.48	8.89	27	73	-999	2540
501	2	2	26	4	16	30	36	20	4	4	4	12	111	101	10	1.6	9.1	23.8	71	-999	2620
502	2	2	26	4	16	30	36	20	4	4	4	12	111	101	10	1.59	8.89	25.6	69	-999	2720
503	1	2	26	4	16	25	36	20	4	4	4	12	71	66	10	1.5	9.52	21.6	63.5	-999	2170
504	1	2	26	1	18	32	35	20	4	4	4	12	127	115	10	1.01	6.78	17.2	57.5	2190	-999
505	1	2	26	1	18	31	35	20	4	4	4	12	119	108	10	1.16	7.37	16.4	53.5	1990	-999
506	2	2	26	4	16	29	36	20	4	4	4	12	103	94	10	1.33	7.84	21.6	70	-999	2280
507	1	2	26	1	18	32	35	20	4	4	4	12	127	115	10	1.17	7.13	17.8	56.5	2100	-999
508	2	2	26	1	18	28	35	20	4	4	4	12	95	87	10	0.96	7.5	21.2	70.5	2200	-999
509	2	2	26	1	18	27	35	20	4	4	4	12	87	80	10	1.18	7.22	21	76	2140	-999
510	1	2	26	1	18	32	35	20	4	4	4	12	127	115	10	1.22	8.02	17.4	49.5	1880	-999
511	1	2	26	1	18	28	35	20	4	4	4	12	95	87	10	1.08	7.07	19.2	61	2270	-999
512	1	2	26	1	18	26	35	20	4	4	4	12	79	73	10	1.28	7.79	21.6	64	-999	2160
513	1	2	26	1	18	31	35	20	4	4	4	12	119	108	10	1.35	7.23	16	49.5	1750	-999
514	2	2	26	1	18	31	35	20	4	4	4	12	119	108	10	1.25	7.43	19.4	65	2270	-999
515	2	2	26	4	12	32	34	20	4	4	4	12	127	115	10	1.43	9.45	20.6	69.5	2160	-999
516	2	2	26	4	12	32	34	20	4	4	4	12	127	115	10	0.86	6.29	19.4	65	2240	-999
517	1	2	26	4	12	30	34	20	4	4	4	12	111	101	10	1.45	7.24	25.4	72.5	-999	1930
518	2	2	26	4	12	31	34	20	4	4	4	12	119	108	10	1.33	7.41	23	69.5	2370	-999
519	2	2	26	4	12	31	34	20	4	4	4	12	119	108	10	1.4	9.14	20.4	65	2020	-999
520	1	2	26	4	12	30	34	20	4	4	4	12	111	101	10	1.16	7.48	18.6	63.5	-999	2200
521	1	2	26	4	12	30	34	20	4	4	4	12	111	101	10	1.36	8.68	24	70	-999	2290
522	2	2	26	4	12	32	34	20	4	4	4	12	127	115	10	1.67	7.57	18.8	59	1990	-999
523	2	2	26	4	12	32	34	20	4	4	4	12	127	115	10	1.55	9.91	23	72	2330	-999
524	2	2	26	4	19	31	37	21	4	4	4	12	119	108	10	1.54	8.31	23.4	70	2310	-999
525	2	2	26	4	19	31	37	21	4	4	4	12	119	108	10	1.43	8.03	20.2	70	1870	-999
526	1	2	26	4	19	29	37	21	4	4	4	12	103	94	10	1.45	8.71	21	70	-999	2430
527	2	2	26	4	19	31	37	21	4	4	4	12	119	108	10	0.91	6.4	20.4	63	1200	-999
528	1	2	26	4	19	29	37	21	4	4	4	12	103	94	10	1.54	6.21	20.4	67.5	-999	2250
529	1	2	26	4	19	30	37	21	4	4	4	12	111	101	10	1.23	6.96	20.6	62.5	-999	2100
530	1	2	26	4	19	30	37	21	4	4	4	12	111	101	10	1.49	8.02	17.8	56	-999	2030
531	2	2	26	4	19	32	37	21	4	4	4	12	127	115	10	1.38	8.35	21.6	75	2490	-999
532	1	2	26	4	19	29	37	21	4	4	4	12	103	94	10	1.2	8.29	19.8	65	-999	2570
533	2	2	26	3	20	28	38	22	4	4	4	12	95	87	10	1.2	6.61	23.6	66	2210	-999
534	2	2	26	3	20	27	38	22	4	4	4	12	87	80	10	1.37	7.1	22.4	62.5	1820	-999
535	1	2	26	3	20	28	38	22	4	4	4	12	95	87	10	1.52	6.84	20.6	75	2220	-999
536	2	2	26	3	20	30	38	22	4	4	4	12	111	101	10	1.48	7.42	22.2	64	-999	2500
537	1	2	26	3	20	28	38	22	4	4	4	12	95	87	10	1.64	7.76	20.6	64	2400	-999
