1804	1	2	25	1	12	17	25	13	3	3	3	4	20	17	3	1.16	7.99	21	67	2330	-999
1805	2	2	25	1	12	18	25	13	3	3	3	4	26	23	3	1.17	8.23	21	64	2140	-999
1806	2	2	25	1	12	18	25	13	3	3	3	4	26	23	3	1.3	7.52	22	65	2060	-999
1807	1	2	25	1	12	17	25	13	3	3	3	4	20	17	3	1.16	7.1	22.4	67.5	2220	-999
1808	2	2	25	1	12	18	25	13	3	3	3	4	26	23	3	1.08	7.3	21	64	2370	-999
1809	1	2	25	1	12	17	25	13	3	3	3	4	20	17	3	1.4	6.83	21	66	2200	-999
1810	2	2	25	1	12	24	25	13	3	3	3	4	64	59	3	1.47	7.2	19	67	-999	2490
1811	2	2	25	2	14	22	23	13	3	3	3	4	52	47	3	1.63	8.98	24.6	75.5	2280	-999
1812	2	2	25	3	14	20	24	13	3	3	3	4	39	35	3	1.26	6.79	21	74.5	-999	2580
1814	2	2	25	3	14	20	24	13	3	3	3	4	39	35	3	1.27	7.52	24	71	-999	2130
1815	2	2	25	3	14	22	24	13	3	3	3	4	52	47	3	1.72	8.69	29.2	78.5	2610	-999
1816	1	2	25	3	14	19	24	13	3	3	3	4	32	29	3	1.57	8.38	28	85.5	-999	2750
1817	2	2	25	3	14	22	24	13	3	3	3	4	52	47	3	1.66	8.66	24.4	69	2480	-999
1818	1	2	25	3	14	21	24	13	3	3	3	4	46	41	3	1.22	5.28	22.6	75	2620	-999
1820	1	2	25	3	14	21	24	13	3	3	3	4	46	41	3	1.56	8.59	26	75.5	2360	-999
1822	2	2	25	3	14	20	24	13	3	3	3	4	39	35	3	1.77	7.72	28	81.5	-999	2920
1823	1	2	25	3	14	19	24	13	3	3	3	4	32	29	3	1.5	7.14	25	77.5	-999	2530
1824	1	2	25	1	13	17	26	14	3	3	3	4	20	17	3	1.53	4.6	20	69	2550	-999
1825	2	2	25	2	14	24	27	15	3	3	3	4	64	59	3	1.33	6.75	18	66.5	-999	2520
1827	1	2	25	2	14	21	27	15	3	3	3	4	46	41	3	2.07	7.54	24.6	74	2340	-999
1828	2	2	25	2	14	18	27	15	3	3	3	4	26	23	3	1.63	7.29	20	66	2410	-999
1829	2	2	25	2	14	24	27	15	3	3	3	4	64	59	3	2	9.59	20.8	65	-999	1890
1830	2	2	25	2	14	18	27	15	3	3	3	4	26	23	3	1.6	7.24	20	68	2310	-999
1831	2	2	25	2	14	22	27	15	3	3	3	4	52	47	3	1.74	8.25	23.2	66	2320	-999
1832	1	2	25	2	14	21	27	15	3	3	3	4	46	41	3	1.76	7.98	19.8	68.5	2150	-999
1833	2	2	25	3	17	24	29	16	3	3	3	4	64	59	3	1.54	6.66	19.6	64.5	-999	2300
1834	2	2	25	3	17	24	29	16	3	3	3	4	64	59	3	1.49	6.25	20.4	66.5	-999	2270
1835	1	2	25	3	17	19	29	16	3	3	3	4	32	29	3	1.38	5.84	20	70.5	-999	2400
1836	2	2	25	3	17	20	29	16	3	3	3	4	39	35	3	1.5	6.65	20	65.5	-999	2040
1837	1	2	25	3	17	21	29	16	3	3	3	4	46	41	3	1.66	8.01	19	59	2340	-999
1838	1	2	25	3	17	19	29	16	3	3	3	4	32	29	3	1.48	7.67	20	66	-999	2020
1839	2	2	25	3	17	20	29	16	3	3	3	4	39	35	3	1.53	6.97	22	82	-999	2540
1840	1	2	25	3	17	23	29	16	3	3	3	4	58	53	3	1.43	5.89	17.2	57.5	-999	2200
1843	2	2	26	1	17	27	30	17	4	4	4	12	87	80	10	0.96	6.31	20.4	64	2100	-999
1844	1	2	26	1	17	27	30	17	4	4	4	12	87	80	10	1.16	6.59	21.4	65.5	2160	-999
1845	1	2	26	1	17	26	30	17	4	4	4	12	79	73	10	1.19	7.14	25.4	74.5	-999	2440
1846	2	2	26	1	17	25	30	17	4	4	4	12	71	66	10	1.01	8.24	26.4	69	-999	2360
1848	2	2	26	1	17	26	30	17	4	4	4	12	79	73	10	1.47	9.49	30.8	81	-999	2620
1849	1	2	26	1	17	25	30	17	4	4	4	12	71	66	10	1.12	6.83	23.6	72	-999	2470
1850	1	2	26	1	17	31	30	17	4	4	4	12	119	108	10	1.08	5.98	16.2	53	2240	-999
1851	2	2	26	1	17	26	30	17	4	4	4	12	79	73	10	1.01	8.22	23	65.5	-999	2570
1852	1	2	26	1	17	26	30	17	4	4	4	12	79	73	10	0.98	5.88	21.6	61	-999	2110
1857	2	2	26	4	19	32	31	18	4	4	4	12	127	115	10	0.89	8.23	20.4	57.5	1850	-999
1858	1	2	26	4	19	25	31	18	4	4	4	12	71	66	10	1.36	8.86	25	72	-999	2170
1859	2	2	26	4	19	29	31	18	4	4	4	12	103	94	10	0.89	8.06	20	59.5	-999	1940
1860	2	2	26	4	19	25	31	18	4	4	4	12	71	66	10	1.48	8.23	25.8	76	-999	2760
1861	1	2	26	4	19	28	31	18	4	4	4	12	95	87	10	1.2	7.43	22.4	69	2160	-999
1862	2	2	26	4	19	30	31	18	4	4	4	12	111	101	10	1.29	9.59	21.4	57	-999	2000
1863	2	2	26	4	19	27	31	18	4	4	4	12	87	80	10	1.29	9.29	25	69	2060	-999
1864	1	2	26	4	19	32	31	18	4	4	4	12	127	115	10	0.74	6.75	18.8	59	1880	-999
1865	1	2	26	4	19	25	31	18	4	4	4	12	71	66	10	0.97	8.08	23.4	67.5	-999	1970
1866	1	2	26	4	18	27	32	19	4	4	4	12	87	80	10	1.27	8.79	22	71	2640	-999
1867	2	2	26	4	18	29	32	19	4	4	4	12	103	94	10	1.51	8.31	21	72	-999	2370
1868	1	2	26	4	18	31	32	19	4	4	4	12	119	108	10	1.12	7.21	20.2	65	2130	-999
1870	1	2	26	4	18	29	32	19	4	4	4	12	103	94	10	1.27	7.11	22.2	76	-999	2030
1871	1	2	26	4	18	27	32	19	4	4	4	12	87	80	10	1.2	7.46	23.8	82.5	2730	-999
1872	2	2	26	4	18	30	32	19	4	4	4	12	111	101	10	1.01	6.74	21.8	65	-999	2460
1873	1	2	26	4	18	27	32	19	4	4	4	12	87	80	10	1.32	7.71	19.2	68.5	2540	-999
1874	2	2	26	4	18	29	32	19	4	4	4	12	103	94	10	1.59	8.76	26.4	78	-999	2510
